_id,title,lpNumber,aliases,areaName
6444d14ee7abb0665474a208,Pieter Claesen Wyckoff House,LP-00001,,Pieter Claesen Wyckoff House
6455b7e44673c82a34f4ecca,Commandant's House,LP-00002,,"Commandant's House, Quarters A"
64bc67c954ab1c604a34d1bc,U.S. Naval Hospital,LP-00003,,"Surgeon's House (Quarters ""R-I"")"
54fa99fa5c95965f78def7bf,Audubon Center at the Boathouse,LP-00004,Boathouse | Lullwater | Prospect Park Audubon Center,The Grecian Shelter
560f2c12f89701aedbaebc2c,Kingsland Homestead,LP-00005,,
643ec6364ac6203737fd6e74,Old Merchant's House,LP-00006,Seabury Tredwell House,Old Merchant's House (Seabury Tredwell House)
6450ca363879cf70e53ff047,Nicholas and Elizabeth Stuyvesant Fish House,LP-00007,Stuyvesant-Fish House,Stuyvesant-Fish House
646c28aa9e866c1d68eb57b7,William and Rosamond Clark House,LP-00008,51 Market Street House,51 Market Street House
64542f153879cf70e53ff0c5,Irad Hawley House,LP-00009,Salmagundi Club,Salmagundi Club
648a4f917c55b27c2c708012,428 Lafayette Street Building,LP-00010,La Grange Terrace | Colonnade Row,428 Lafayette Street Building (a part of La Grange Terrace)
648cbaeb7c55b27c2c708068,430 Lafayette Street Building,LP-00011,La Grange Terrace | Colonnade Row,430 Lafayette Street Building (a part of La Grange Terrace)
648cbbef7c55b27c2c70806a,432 Lafayette Street Building,LP-00012,La Grange Terrace | Colonnade Row,432 Lafayette Street Building (a part of La Grange Terrace)
648cbc737c55b27c2c70806b,434 Lafayette Street Building,LP-00013,La Grange Terrace | Colonnade Row,434 Lafayette Street Building (a part of La Grange Terrace)
644c7bcf3879cf70e53ff022,Astor Library,LP-00016,Joseph Papp Public Theater,Astor Library (Hebrew Immigrant Aid Society Building)
644056444ac6203737fd6e83,E. V. Haughwout Building,LP-00017,,E. V. Haughwout Building
64333b80a90bce6b6c83bafa,Friends Meeting House,LP-00018,Brotherhood Synagogue,Friends Meeting House
55f45291f58614cf075b761f,Alexander Hamilton U.S. Custom House,LP-00020,United States Custom House | National Museum of the American Indian and Federal Bankruptcy Court,United States Custom House
64331751a90bce6b6c83bae9,"Sailors' Snug Harbor, Building A",LP-00022,,"Building ""E"" (a dormitory facing Richmond Terrace)"
64341172a90bce6b6c83bb0f,"Sailors' Snug Harbor, Building B",LP-00023,,"Building ""E"" (a dormitory facing Richmond Terrace)"
6433182ca90bce6b6c83baea,"Sailors' Snug Harbor, Building C",LP-00024,,"Building ""E"" (a dormitory facing Richmond Terrace)"
643412f0a90bce6b6c83bb10,"Sailors' Snug Harbor, Building D",LP-00025,,"Building ""E"" (a dormitory facing Richmond Terrace)"
6477a5c8426b0f007933dcd7,"Sailors' Snug Harbor, Building E",LP-00026,,"Building ""E"" (a dormitory facing Richmond Terrace)"
6477ad3e426b0f007933dce5,"Sailors' Snug Harbor, Chapel",LP-00027,Veterans Memorial Hall,"Building ""E"" (a dormitory facing Richmond Terrace)"
560f498cf89701aedbaebc34,Castle Clinton National Monument,LP-00029,Castle Clinton,Battery Park Control House
56074e45f89701aedbaebb9d,Fraunces Tavern,LP-00030,,Fraunces Tavern
644057654ac6203737fd6e84,James Watson House,LP-00036,Rectory of the Shrine of Saint Elizabeth Ann Seton,James Watson House (a part of the Shrine of Blessed Elizabeth Seton)
6453162d3879cf70e53ff0ab,J. P. Morgan & Co. Building,LP-00039,,J. P. Morgan & Company Building (Morgan Guaranty Trust Company of New York)
6444d256e7abb0665474a209,National City Bank Building,LP-00040,Merchants' Exchange,First National City Bank
64532cc73879cf70e53ff0b0,Hanover Bank,LP-00042,India House,India House
56075274f89701aedbaebb9f,Federal Hall National Memorial,LP-00047,Federal Hall National Memorial | United States Custom House | U.S. Sub-Treasury,Federal Hall National Memorial
644058564ac6203737fd6e85,Trinity Church and Graveyard,LP-00048,,Trinity Church and Graveyard
644059284ac6203737fd6e86,Chamber of Commerce of the State of New York,LP-00053,Mega International Commercial Bank,Chamber of Commerce Building
6444d33ce7abb0665474a20a,Federal Reserve Bank of New York,LP-00054,,Federal Reserve Bank of New York
5625cbc9f89701aedbaebcd3,John Street Methodist Church,LP-00055,,John Street Methodist Church
646fc9449e866c1d68eb584a,191 Front Street Building,LP-00056,,189 Fulton Street Building
646fc89a9e866c1d68eb5849,193 Front Street Building,LP-00057,,189 Fulton Street Building
646fc8249e866c1d68eb5848,195 Front Street Building,LP-00058,,189 Fulton Street Building
646fd38c9e866c1d68eb5859,18 Fulton Street Building,LP-00059,,189 Fulton Street Building
646fcacb9e866c1d68eb584c,16 Fulton Street Building,LP-00060,,189 Fulton Street Building
6450b9a93879cf70e53ff03d,14 Fulton Street Building,LP-00061,,189 Fulton Street Building
646fcb4d9e866c1d68eb584d,12 Fulton Street Building,LP-00062,,189 Fulton Street Building
646fccff9e866c1d68eb584e,10 Fulton Street Building,LP-00063,,189 Fulton Street Building
646fcdaf9e866c1d68eb584f,8 Fulton Street Building,LP-00064,,189 Fulton Street Building
646fce0f9e866c1d68eb5850,6 Fulton Street Building,LP-00065,,189 Fulton Street Building
646fceb09e866c1d68eb5851,4 Fulton Street Building,LP-00066,,189 Fulton Street Building
646fcf159e866c1d68eb5852,2 Fulton Street Building,LP-00067,,189 Fulton Street Building
646fcfbc9e866c1d68eb5853,92 South Street Building,LP-00068,,189 Fulton Street Building
646fd03b9e866c1d68eb5854,91 South Street Building,LP-00069,,189 Fulton Street Building
646fd2249e866c1d68eb5857,167-171 John Street Building,LP-00070,,189 Fulton Street Building
646fd19a9e866c1d68eb5856,165 John Street Building,LP-00071,,189 Fulton Street Building
646fd0d29e866c1d68eb5855,159-163 John Street Building,LP-00072,,189 Fulton Street Building
646fc9b49e866c1d68eb584b,189 Front Street Building,LP-00073,,189 Fulton Street Building
648d5a7c7c55b27c2c70807a,Hickson W. Field Stores,LP-00074,"Baker, Carver & Morrell Building",170-176 John Street Building
648d4f5b7c55b27c2c708070,Saint Paul's Chapel and Graveyard,LP-00075,,St. Paul's Chapel and Graveyard
6442f7f794494a7b43e48352,New York County Lawyers' Association Building,LP-00076,,New York County Lawyers' Association Building
64420e4994494a7b43e48346,New York Evening Post Building,LP-00077,,Old New York Evening Post Building
648a50e77c55b27c2c708013,Saint Peter's Roman Catholic Church,LP-00078,,St. Peter's Church
646c111e9e866c1d68eb57ab,Municipal Building,LP-00079,,Municipal Building
55f71a4ff58614cf075b763b,New York City Hall,LP-00080,,Tweed Courthouse
5625a2baf89701aedbaebccc,Surrogate's Court,LP-00082,Hall of Records | Surrogate's Court-Hall of Records,Surrogate's Court (Hall of Records)
64341a6da90bce6b6c83bb11,New York County Courthouse,LP-00083,New York State Supreme Court,New York County Courthouse (Now York State Supreme Court)
6455072c3879cf70e53ff0cc,Edward Mooney House,LP-00084,,Edward Mooney House (18 Bowery Building)
645bf0cfe6fcaf3f17faafe2,Zion English Lutheran Church,LP-00085,Church of the Transfiguration,Church of the Transfiguration
64634d366117d262815b106d,2 White Street House,LP-00086,,2 White Street House
6442b28294494a7b43e4834c,Fire Engine Company No. 31,LP-00087,Downtown Community Television Center,"Fire House, Engine Company No. 31"
646c2c2f9e866c1d68eb57bd,All Saints' Free Church,LP-00088,Saint Augustine's Chapel | Saint Augustine's Episcopal Church,St. Augustine's Chapel
562d7afdf89701aedbaebcdc,First Shearith Israel Graveyard,LP-00091,,
646c2ba39e866c1d68eb57bc,Saint James Roman Catholic Church,LP-00092,,St. James Church
644cbfd73879cf70e53ff026,Oliver Street Baptist Church,LP-00093,Mariners' Temple,Mariner's Temple
644cc0b53879cf70e53ff027,Northern Reformed Church,LP-00094,Market Street Reformed Church | Sea and Land Church | First Chinese Presbyterian Church,Sea and Land Church
646c24919e866c1d68eb57b6,263 Henry Street Building,LP-00095,Henry Street Settlement,263 Henry Street Building
646c241e9e866c1d68eb57b5,265 Henry Street Building,LP-00096,Henry Street Settlement | Lillian Wald House,267 Henry Street Building
646c239f9e866c1d68eb57b4,267 Henry Street Building,LP-00097,Henry Street Settlement | Lillian Wald House,267 Henry Street Building
55f78f89f58614cf075b766d,Brooklyn Bridge,LP-00098,,Coney Island (Riegelmann) Boardwalk
645dd82fe6fcaf3f17fab00f,Saint Ann's Church and Graveyard,LP-00101,,Saint Ann's Church and Graveyard
560f6b83f89701aedbaebc4a,Rainey Memorial Gates,LP-00108,Paul Rainey Memorial Gate,Rainey Memorial Gates
555d5a73083cd88a44265d6d,Rockefeller Fountain,LP-00109,,Rainey Memorial Gates
5606bb45f89701aedbaebb75,Poe Cottage,LP-00110,,Poe Cottage
643a069e4ac6203737fd6e2d,"Gould Memorial Library, New York University",LP-00112,,"Gould Memorial Library, New York University"
64341bb1a90bce6b6c83bb12,"Hall of Fame, New York University",LP-00113,,"Gould Memorial Library, New York University"
643b8c404ac6203737fd6e50,Hall of Languages,LP-00114,,"Gould Memorial Library, New York University"
643a07b44ac6203737fd6e2e,"Cornelius Baker Hall of Philosophy, New York University",LP-00115,,"Gould Memorial Library, New York University"
64c2f48a54ab1c604a34d302,Rose Hill (Fordham University Administration Building),LP-00116,,Fordham University Chapel (Saint John's Church)
64a4be4efc95c50bc98dcfa0,Fordham University Chapel,LP-00117,,Fordham University Chapel (Saint John's Church)
64c2f8de54ab1c604a34d305,St. John's Residence Hall (Fordham University),LP-00118,,Fordham University Chapel (Saint John's Church)
5606c8f0f89701aedbaebb7b,Valentine-Varian House,LP-00119,Isaac Valentine House,Varian House
55f796b4f58614cf075b7681,Lorillard Snuff Mill,LP-00121,,"Lorillard Snuff Mill, New York Botanical Garden"
64b3338c54ab1c604a34d0f7,Fort Schuyler,LP-00124,State University of New York Maritime College,"Fort Schuyler, State University of New York Maritime College"
55f7842df58614cf075b7664,Bartow-Pell Mansion,LP-00125,,"Bartow-Pell Mansion, Expanded Landmark Site"
64869e0b3ee0be6578226198,Christ Church,LP-00126,,Christ Church
55f77b56f58614cf075b7655,Van Cortlandt House,LP-00127,Frederick and Frances Jay Van Cortlandt House | Van Cortlandt Mansion,Van Cortlandt Mansion
648357b03ee0be6578226172,Riverdale Presbyterian Church,LP-00128,,Riverdale Presbyterian Church
64b048bd54ab1c604a34d079,Duff House,LP-00129,,WRONG LOT DESIGNATED
64341c90a90bce6b6c83bb13,"Wave Hill, William Lewis Morris House",LP-00131,,Wave Hill House
64c099f054ab1c604a34d25d,Fonthill (College Library),LP-00133,,Fonthill (College Library)
6466555e6117d262815b109f,Abraham Lent House,LP-00135,Lent Homestead | Lent-Riker-Smith Homestead,Lent Homestead
64af5f7654ab1c604a34d053,Lawrence Family Graveyard,LP-00136,,
6499b628d4762e2149e238cd,Reformed Dutch Church of Newtown and Fellowship Hall,LP-00138,,Reformed Dutch Church of Newtown and Fellowship Hall
5606b97cf89701aedbaebb74,Flushing Municipal Courhouse,LP-00139,,Flushing Municipal Courthouse
55f77de4f58614cf075b7657,Old Quaker Meeting House,LP-00141,,Friends Meeting House
64341df3a90bce6b6c83bb14,Weeping Beech Tree,LP-00142,,Kingsland Homestead
560f2ba6f89701aedbaebc2b,John Bowne House,LP-00143,,Bowne House
64af604354ab1c604a34d054,Cornelius Van Wyck House,LP-00144,,Cornelius Van Wyck House
55f794fbf58614cf075b767e,King Manor,LP-00145,Rufus King House | King Manor Museum,King Mansion
64497315e7abb0665474a277,"United States Post Office and Court House, Brooklyn Central Office",LP-00146,,Main Brooklyn Post Office
5609fd70f89701aedbaebbd7,Brooklyn Borough Hall,LP-00147,Brooklyn City Hall,Coney Island (Riegelmann) Boardwalk
64477ab7e7abb0665474a23f,Brooklyn Fire Headquarters,LP-00148,,Old Brooklyn Fire Headquarters
55371fc0083cd88a44265c56,Greenwood Cemetery Gothic Revival Main Gates,LP-00149,,Green-Wood Cemetery Gates
54fa99fa5c95965f78def7c1,Lefferts Historic House,LP-00152,Lefferts Homestead | Peter Lefferts House,The Grecian Shelter
54fa99fa5c95965f78def7c2,Litchfield Villa,LP-00153,,The Grecian Shelter
5500f4aa93a2b1e1e52db672,Croquet Shelter,LP-00154,Grecian Shelter,The Grecian Shelter
560dd26df89701aedbaebbf1,Brooklyn Museum,LP-00155,Brooklyn Institute of Arts and Sciences,Brooklyn Institute of Arts and Sciences (Brooklyn Museum)
64ad99edfc95c50bc98dd02f,"Brooklyn Central Office, Bureau of Fire Communications",LP-00156,,"Brooklyn Central Office, Bureau of Fire Communications"
6455bad54673c82a34f4eccc,Emmanuel Baptist Church,LP-00160,,Emmanuel Baptist Church
6470e61c9e866c1d68eb587f,Steele House,LP-00161,,Steele House
64583f814673c82a34f4ecf6,Russian Orthodox Cathedral of the Transfiguration of Our Lord,LP-00162,,Russian Orthodox Cathedral of the Transfiguration of Our Lord
6470d6d49e866c1d68eb587c,Williamsburgh Trust Company Building,LP-00163,,Williamsburgh Trust Company Building (later Fifth District Magistrates' Court/ Later Holy Trinity Cathedral)
64582fe34673c82a34f4ece9,Williamsburgh Savings Bank,LP-00164,Williamsburgh Savings Bank (Broadway),Williamsburgh Savings Bank
645830e24673c82a34f4ecea,Kings County Savings Bank,LP-00165,,Kings County Savings Bank
560f3cfef89701aedbaebc31,Monsignor McGolrick Park and Shelter Pavilion,LP-00167,Shelter Pavilion | Winthrop Park Shelter Pavilion,"Shelter Pavilion and Attached Buildings, Monsignor McGolrick Park"
647046569e866c1d68eb5870,Reformed Church of South Bushwick,LP-00168,,Reformed Church of South Bushwick
6455a9f14673c82a34f4ecbc,New Lots Reformed Dutch Church,LP-00169,,New Lots Reformed Church
6455ca704673c82a34f4ecce,Flatbush Dutch Reformed Church,LP-00170,,Flatbush Dutch Reformed Church
6455cb4d4673c82a34f4eccf,"Flatbush Dutch Reformed Church, Expanded Site",LP-00170E,,Flatbush Dutch Reformed Church
64963e6313f51e5a4696f276,Erasmus Hall Museum,LP-00171,,Erasmus Hall High School
560df230f89701aedbaebbf4,New Utrecht Reformed Church and Buildings,LP-00172,,"New Utrecht Reformed Dutch Church and Parish House, Expanded Landmark Site"
6444d47be7abb0665474a20b,Henry and Abraham Wyckoff House,LP-00173,Wyckoff-Bennett Homestead,Wyckoff-Bennett Homestead
64ad97a0fc95c50bc98dd02e,Van Nuyse-Magaw House,LP-00175,Johannes Van Nuyse House,Van Nuyse-Magaw House
6455eec44673c82a34f4ecd3,Coe House,LP-00176,Joost and Elzabeth Van Nuyse House,Coe House
6455edd04673c82a34f4ecd2,Flatlands Dutch Reformed Church,LP-00177,,Flatlands Reformed Church
5604c7a2f89701aedbaebb66,Gracie Mansion,LP-00179,,Gracie Mansion
646c311c9e866c1d68eb57c1,Willett Street Methodist Episcopal Church,LP-00181,Bialystoker Synagogue,Bialystoker Synagogue
6450c7d33879cf70e53ff046,Metropolitan Savings Bank,LP-00183,First Ukrainian Evangelical Pentecostal Church,First Ukrainian Assembly of God (originally Metropolitan Savings Bank)
561f1decf89701aedbaebc95,Bowery Savings Bank,LP-00184,,Bowery Savings Bank
646af3da9e866c1d68eb57a5,Roman Catholic Orphan Asylum,LP-00186,,
644ccafd3879cf70e53ff02b,Saint Patrick's Old Cathedral,LP-00187,,St. Michael's Chapel of Old St. Patrick's Cathedral
646dc5dc9e866c1d68eb5825,Bond Street Savings Bank,LP-00192,Bouwerie Lane Theatre,Bouwerie Lane Theatre (originally Bond Street Savings Bank)
6450c55c3879cf70e53ff044,Schermerhorn Building,LP-00193,376-380 Lafayette Street Building,376-380 Lafayette Street Building
6444d560e7abb0665474a20c,Judson Memorial Church,LP-00196,,Judson Memorial Church
644c7e1d3879cf70e53ff024,De Vinne Press Building,LP-00201,,DeVinne Press Building
55f71ccdf58614cf075b763d,Cooper Union,LP-00202,,"Foundation Building, Cooper Union for the Advancement of Science & Art"
6440b4394ac6203737fd6e96,Grace Church,LP-00203,,Grace Church
64542b7b3879cf70e53ff0c4,Grace Church Rectory,LP-00204,,Grace Church Rectory
648cb3887c55b27c2c70805d,30 Jones Street House,LP-00208,,30 Jones Street House
648cb4217c55b27c2c70805e,28 Jones Street House,LP-00209,,28 Jones Street House
648cb4927c55b27c2c70805f,26 Jones Street House,LP-00210,,26 Jones Street House
6450beb33879cf70e53ff041,United States Appraisers' Store,LP-00211,United States Federal Building | Archives Apartments,United States Federal Building
6450c0883879cf70e53ff043,131 Charles Street House,LP-00212,,131 Charles Street House
5604ab53f89701aedbaebb63,Chelsea Apartments,LP-00215,Hotel Chelsea,Hotel Chelsea
646d00319e866c1d68eb57de,Church of the Holy Communion Complex,LP-00216,,Church of the Holy Communion and Sisters' House and Chapel
646d8eb19e866c1d68eb5814,Church of the Holy Communion Rectory,LP-00217,,Church of the Holy Communion Rectory
643a088a4ac6203737fd6e2f,Theodore Roosevelt Birthplace,LP-00218,Theodore Roosevelt Birthplace Historic Site,Theodore Roosevelt House
55f7204af58614cf075b763f,Flatiron Building,LP-00219,,Flatiron Building
560cc34cf89701aedbaebbe7,The Players,LP-00222,,The Players
56230c7ef89701aedbaebca9,Samuel J. Tilden House,LP-00223,The National Arts Club,The National Arts Club
649b8fc8d4762e2149e238ee,Grace Chapel,LP-00226,,
649b9096d4762e2149e238ef,Grace Chapel Hospital,LP-00227,,Clergy Houses of the Church of the Immaculate Conception
56075661f89701aedbaebba0,St.Marks-In-The-Bowery,LP-00229,St. Mark's Church in-the-Bowery,Saint Marks-in-the-Bowery
648cb77f7c55b27c2c708063,Judson Hall,LP-00230,,Judson Hall (including the tower)
64689b9a9e866c1d68eb5745,Church of the Holy Apostles,LP-00231,,Church of the Holy Apostles
64333e16a90bce6b6c83bafc,United States General Post Office,LP-00232,James A. Farley Building,United States General Post Office
646d906c9e866c1d68eb5815,Trinity Chapel Complex,LP-00233,,Serbian Orthodox Cathedral of St. Sava and Clergy and Parish House
644b1f44e7abb0665474a296,Marble Collegiate Church,LP-00234,Marble Collegiate Reformed Church,Marble Collegiate Reformed Church
5609c424f89701aedbaebbcf,Appellate Division Courthouse of New York State,LP-00235,,"Appellate Division of the Supreme Court of the State of New York, First Department"
6449dbcee7abb0665474a282,Colony Club,LP-00236,American Academy of Dramatic Arts,American Academy of Dramatic Arts
55fe2cfdf58614cf075b76f6,Pierpont Morgan Library,LP-00239,Morgan Library & Museum | Pierpont Morgan Library and Annex,The Pierpont Morgan Library and Annex
643b7a6e4ac6203737fd6e4a,Friends Meeting House and Seminary,LP-00241,,0
643b7b164ac6203737fd6e4b,Saint George's Church,LP-00244,,Saint George's Church
55f70db1f58614cf075b7638,New York Public Library Main Branch,LP-00246,,New York Public Library
6444d638e7abb0665474a20d,Alwyn Court Apartments,LP-00254,The Alwyn,Alwyn Court Apartments
645bf168e6fcaf3f17faafe3,American Fine Arts Society,LP-00255,Arts Students League,The American Fine Arts Society
645bf222e6fcaf3f17faafe4,Association of the Bar of the City of New York,LP-00256,,The Association of the Bar of the City of New York
645bf2afe6fcaf3f17faafe5,Century Association Clubhouse,LP-00257,,The Century Association
6448bb6de7abb0665474a262,Harvard Club of New York City,LP-00259,,The Harvard Club of New York City
64484e55e7abb0665474a246,Saint Thomas Church and Parish House,LP-00260,,St. Thomas' Church and St. Thomas' Parish House
644888cbe7abb0665474a250,University Club,LP-00263,,The University Club
55fa4285f58614cf075b76a5,Plaza Hotel,LP-00265,,The Plaza Hotel
6459ddc14673c82a34f4ed16,Grand Central Terminal,LP-00266,,Grand Central Terminal
64420c6a94494a7b43e48344,Saint Patrick's Cathedral Complex,LP-00267,,"Saint Patrick's Cathedral and Lady Chapel, and Rectory and Cardinal's Residence"
644712d7e7abb0665474a226,Villard Houses,LP-00268,,Henry Villard Houses
647e2ad9426b0f007933de11,Morton and Nellie Plant House and Edward and Frances Holbrook House,LP-00271,"Cartier, Inc.","Cartier, Inc. (formerly the Morton F. Plant House)"
644970f0e7abb0665474a276,William H. and Ada S. Moore House,LP-00273,,American-Israel Cultural Foundation (formerly the William H. Moore House)
643ecb994ac6203737fd6e77,Saint Bartholomew's Church and Community House,LP-00275,,St. Bartholomew's Church and Community House
6445d923e7abb0665474a21b,Central Synagogue,LP-00276,Congregation Ahavath Chesed,Central Synagogue (Congregation Ahawath Chesed Shaar Hashomayim)
645adf714673c82a34f4ed3a,Amster Yard,LP-00277,Instituto Cervantes,Amster Yard
6459eaef4673c82a34f4ed39,Carnegie Hall,LP-00278,,Carnegie Hall
55f72393f58614cf075b7640,The Dakota,LP-00280,,The Dakota Apartments
64484c3fe7abb0665474a244,New-York Historical Society,LP-00281,,The New York Historical Society
5607506bf89701aedbaebb9e,American Museum of Natural History,LP-00282,,The American Museum of Natural History
643a097d4ac6203737fd6e32,Ansonia Hotel,LP-00285,,The Ansonia Hotel
64496e76e7abb0665474a274,West End Collegiate Church and Collegiate School,LP-00287,,West End Collegiate Church and Collegiate School
643a0a9b4ac6203737fd6e34,Apthorp Apartments,LP-00288,The Apthorp,The Apthorp Apartments
6445909fe7abb0665474a215,Belnord Apartments,LP-00289,,The Belnord Apartments
64ab01bafc95c50bc98dcfee,Saint Paul Roman Catholic Church,LP-00291,,Saint Paul Roman Catholic Church (now Parish of Saint Paul and Holy Rosary)
648bf4c77c55b27c2c708057,Rectory of St. Martin's Episcopal Church,LP-00292,,Rectory of Saint Martin's Episcopal Church
6448ac5ae7abb0665474a25f,Saint Martin's Episcopal Church,LP-00293,,Saint Martin's Episcopal Church
6487f9bd3ee0be65782261b5,St. Andrew's Church,LP-00294,,Saint Andrew's Church
6445917fe7abb0665474a216,Harlem Courthouse,LP-00297,,The Harlem Courthouse
645283703879cf70e53ff08f,"New York Public Library, 115th Street Branch",LP-00298,,115th Street Branch of the New York Public Library
646068c3e6fcaf3f17fab08c,Rectory of the Church of Notre Dame,LP-00300,,Rectory of the Church of Notre Dame
644594a1e7abb0665474a219,Eglise de Notre Dame,LP-00301,,Church of Notre Dame
648a696a7c55b27c2c708017,Church of St. Joseph of the Holy Family,LP-00303,,Church of St. Joseph of the Holy Family
55f6f9b3f58614cf075b762a,Low Memorial Library,LP-00304,,"Low Memorial Library, Columbia University"
64606486e6fcaf3f17fab084,St. Pauls Chapel,LP-00305,,"Low Memorial Library, Columbia University"
56233968f89701aedbaebcb8,Chapel of the Intercession Complex and Trinity Cemetery,LP-00306,,Chapel of the Intercession
648a67c67c55b27c2c708016,Vicarage of the Chapel of the Intercession,LP-00307,,Vicarage of the Chapel of the Intercession
55f24d09f58614cf075b75eb,Morris-Jumel Mansion,LP-00308,,Morris-Jumel Mansion
55f71e5ff58614cf075b763e,Dyckman House,LP-00309,Dyckman Farmhouse Musem,Dyckman House
533cddaf5c9596ef08143d5d,Arsenal,LP-00312,,Metropolitan Museum of Art
5600d37cf58614cf075b7708,Harlem Fire Watchtower,LP-00313,Fire Watch Tower,Watch Tower
55f39539f58614cf075b75fc,Hamilton Grange National Memorial,LP-00317A,Alexander Hamilton House | The Grange | Hamilton Grange National Monument,Hamilton Grange
56022dfdf58614cf075b7729,High Bridge Aqueduct and Water Tower,LP-00319,Highbridge Water Tower,Water Tower
64854deb3ee0be6578226183,Hamilton Park Cottage,LP-00330,105 Franklin Avenue House,Hamilton Park Cottage
648fcff913f51e5a4696f23e,Pritchard House,LP-00331,66 Harvard Avenue House,Pritchard House
647abfab426b0f007933dd1b,22 Pendleton Place House,LP-00332,W. S. Pendleton House,W. S. Pendleton House
647ab2c0426b0f007933dd13,Tysen-Neville House,LP-00334,,"Neville House (""Old Stone Jug"")"
648fd17913f51e5a4696f23f,Dr. Samuel MacKenzie Elliot House,LP-00338,,Dr. Samuel MacKenzie Elliott House
648fd25413f51e5a4696f240,George William and Anna Curtis House,LP-00339,,George William and Anna Curtis House
647ab48b426b0f007933dd14,Kreuzer-Pelton House,LP-00341,Cornelius Cruser House,Kreuzer-Pelton House
648fabd813f51e5a4696f235,Scott-Edwards House,LP-00342,752 Delafield Avenue,Scott-Edwards House
648fce9d13f51e5a4696f23c,Gardiner-Tyler House,LP-00344,Julia Gardiner Tyler House | Elizabeth Racey House,Gardiner-Tyler House
64a052dc19d97124a7a9d354,Peter Housman House,LP-00345,,Housman House
64a0522019d97124a7a9d353,Christopher House,LP-00346,,Boehm-Frost House
5606cbcff89701aedbaebb7d,Edgewater Village Hall and Tappen Park,LP-00350,,Edgewater Village Hall
648220c7c57c9f5a476e2bf7,Ernest Flagg House: Stone Court,LP-00357,,Coney Island (Riegelmann) Boardwalk
647aa1fc426b0f007933dd0f,New Dorp Light,LP-00361,,New Dorp Light
64a59b71fc95c50bc98dcfa5,Asbury Methodist Church,LP-00364,,Coney Island (Riegelmann) Boardwalk
64a074b519d97124a7a9d364,Rev. David Moore House,LP-00366,,Moore-McMillen House (originally Rectory of the Church of St. Andrew)
647aacb4426b0f007933dd10,Staten Island Lighthouse,LP-00367,,Staten Island Lighthouse
64a04fd319d97124a7a9d350,Latourette House,LP-00368,,Cubberly-Britton Cottage
64a0549519d97124a7a9d355,Sylvanus Decker Farm,LP-00369,,Sylvanus Decker Farm
55f78c35f58614cf075b766b,Alice Austen House,LP-00371,,Alice Austen House
64a102f419d97124a7a9d37a,St. John's Church,LP-00373,,St. John's Church
648254e1c57c9f5a476e2c00,St. John's P.E. Church Rectory,LP-00375,,St. John's P.E. Church Rectory
5606c65cf89701aedbaebb7a,Garibaldi-Meucci Museum,LP-00377,,Garibaldi Memorial
5606ccbcf89701aedbaebb7e,Battery Weed,LP-00379,Fort Richmond,Fort Tompkins
647aafb2426b0f007933dd12,Pierre Billiou House,LP-00380,Billiou-Stillwell-Perine House,Billiou-Stillwell-Perine House
64ab0527fc95c50bc98dcff0,Poillon House,LP-00384,Frederick Law Olmsted House,Poillon House
64c459de54ab1c604a34d368,Woodrow Methodist Church,LP-00385,,Woodrow Methodist Church
64c4588054ab1c604a34d367,Sleight Family Graveyard,LP-00387,,
64854edf3ee0be6578226184,Joseph H. Seguine House,LP-00389,,Seguine House
64c309d354ab1c604a34d30d,Kreischer House,LP-00391,,Kreischer House
64a59d55fc95c50bc98dcfa6,Prince's Bay Lighthouse Complex,LP-00392,,Prince's Bay Lighthouse Complex
55f7908af58614cf075b766e,Conference House,LP-00393,Bentley Manor | Christopher Billopp House,Conference House
64420b3194494a7b43e48343,Squadron A Armory,LP-00398,,"Madison Avenue Front (including corner towers) of the Squadron ""A"" Armory"
64a077ac19d97124a7a9d368,Church of St. Andrew,LP-00399,,The Church of Saint Andrew
64a0790719d97124a7a9d36b,St. Patrick's Church,LP-00400,,Saint Patrick's Church
55f77411f58614cf075b7653,Metropolitan Museum of Art,LP-00410,,Metropolitan Museum of Art
64820e37c57c9f5a476e2be6,Edward S. Harkness House,LP-00415,,Edward S. Harkness House
6442f8bb94494a7b43e48353,Church of Saint Vincent Ferrer Complex,LP-00416,,Church of Saint Vincent Ferrer
560f0778f89701aedbaebc13,Seventh Regiment Armory,LP-00417,,Seventh Regiment Armory
64820bd4c57c9f5a476e2be3,131-135 East 66th Street Apartment House,LP-00418,,131 - 135 East 66th Street Apartment House
64418e7294494a7b43e48338,Saint Jean Baptiste Church,LP-00420,,St. Jean Baptiste Church
6471794d9e866c1d68eb5890,157 East 78th Street House,LP-00421,,157 East 78th Street House
64717a379e866c1d68eb5892,159 East 78th Street House,LP-00422,,159 East 78th Street House
64717c189e866c1d68eb5894,161 East 78th Street House,LP-00423,,161 East 78th Street House
64717c9d9e866c1d68eb5895,163-165 East 78th Street,LP-00424,,163-165 East 78th Street House
645284ee3879cf70e53ff090,"New York Public Library, Yorkville Branch",LP-00425,,The Yorkville Branch of the New York Public Library
643ec48d4ac6203737fd6e73,Mount Vernon Hotel,LP-00426,,Abigail Adams Smith House (Headquarters of the Colonial Dames of America)
648205d1c57c9f5a476e2bdc,The New York Society Library,LP-00427,John S. and Catharine C. Rogers House,The New York Society Library
